age,age_group,job,marital,education,balance,balance_group,housing,loan,default,contact,month,day,duration,campaign,campaign_group,pdays,previous,poutcome,deposit
39,30-39,self-employed,single,tertiary,2298,Medium Balance,yes,yes,no,cellular,apr,20,13,2,2-3 Contacts,319,18,other,No
31,30-39,blue-collar,married,secondary,64,Low Balance,yes,no,no,cellular,jul,18,302,3,2-3 Contacts,-1,0,unknown,No
28,18-29,management,single,tertiary,4013,Medium Balance,yes,no,no,unknown,jun,4,386,1,1 Contact,-1,0,unknown,No
32,30-39,management,married,tertiary,0,Zero Balance,no,no,no,unknown,may,9,280,1,1 Contact,-1,0,unknown,No
35,30-39,technician,married,tertiary,633,Low Balance,yes,yes,no,cellular,feb,2,76,3,2-3 Contacts,5,3,other,No
51,50-59,admin.,married,unknown,-1137,Negative Balance,yes,yes,no,telephone,may,11,567,3,2-3 Contacts,325,1,failure,No
32,30-39,blue-collar,married,primary,902,Low Balance,yes,no,no,unknown,may,27,106,2,2-3 Contacts,-1,0,unknown,No
30,30-39,blue-collar,married,secondary,2850,Medium Balance,no,no,no,unknown,may,8,181,2,2-3 Contacts,-1,0,unknown,No
54,50-59,management,married,tertiary,313,Low Balance,yes,no,no,unknown,may,5,83,2,2-3 Contacts,-1,0,unknown,No
41,40-49,blue-collar,married,secondary,923,Low Balance,yes,no,no,unknown,may,14,249,2,2-3 Contacts,-1,0,unknown,No
35,30-39,admin.,single,primary,8,Low Balance,yes,no,no,unknown,may,16,148,18,6+ Contacts,-1,0,unknown,No
44,40-49,technician,married,secondary,945,Low Balance,yes,no,no,cellular,aug,4,190,1,1 Contact,-1,0,unknown,No
58,50-59,management,married,tertiary,2261,Medium Balance,yes,no,no,cellular,jun,3,1361,1,1 Contact,391,1,failure,No
43,40-49,blue-collar,married,primary,18,Low Balance,yes,no,no,cellular,may,14,131,2,2-3 Contacts,370,3,other,No
52,50-59,blue-collar,married,secondary,5828,High Balance,yes,no,no,telephone,may,13,276,2,2-3 Contacts,-1,0,unknown,No
60,60+,retired,married,primary,6307,High Balance,yes,no,no,unknown,jun,11,362,1,1 Contact,-1,0,unknown,No
32,30-39,management,single,tertiary,537,Low Balance,no,no,no,unknown,may,29,187,3,2-3 Contacts,-1,0,unknown,No
41,40-49,blue-collar,married,secondary,393,Low Balance,yes,yes,no,cellular,jul,10,122,1,1 Contact,-1,0,unknown,No
54,50-59,blue-collar,divorced,primary,215,Low Balance,yes,no,no,unknown,jun,4,71,5,4-5 Contacts,-1,0,unknown,No
30,30-39,blue-collar,single,secondary,132,Low Balance,yes,no,no,unknown,may,16,329,1,1 Contact,-1,0,unknown,No
36,30-39,technician,single,secondary,35,Low Balance,no,no,no,cellular,aug,29,493,2,2-3 Contacts,-1,0,unknown,No
27,18-29,admin.,single,secondary,125,Low Balance,no,no,no,cellular,jul,21,104,1,1 Contact,288,8,failure,No
32,30-39,technician,single,secondary,129,Low Balance,yes,no,no,cellular,may,7,213,1,1 Contact,-1,0,unknown,No
34,30-39,management,married,tertiary,0,Zero Balance,no,no,no,cellular,aug,6,139,2,2-3 Contacts,-1,0,unknown,No
43,40-49,admin.,married,secondary,315,Low Balance,no,no,no,cellular,jul,23,129,2,2-3 Contacts,-1,0,unknown,No
43,40-49,services,married,primary,2567,Medium Balance,yes,no,no,cellular,may,14,109,1,1 Contact,360,2,failure,No
31,30-39,management,divorced,tertiary,883,Low Balance,yes,no,no,cellular,nov,19,168,1,1 Contact,-1,0,unknown,No
37,30-39,technician,married,secondary,1120,Medium Balance,yes,no,no,unknown,may,30,103,5,4-5 Contacts,-1,0,unknown,No
51,50-59,technician,divorced,secondary,0,Zero Balance,yes,no,no,unknown,may,28,463,2,2-3 Contacts,-1,0,unknown,No
52,50-59,blue-collar,married,secondary,1117,Medium Balance,yes,no,no,cellular,may,13,365,1,1 Contact,-1,0,unknown,No
57,50-59,blue-collar,married,secondary,773,Low Balance,yes,yes,no,unknown,jun,18,97,8,6+ Contacts,-1,0,unknown,No
32,30-39,technician,single,tertiary,390,Low Balance,yes,no,no,unknown,may,23,85,1,1 Contact,-1,0,unknown,No
47,40-49,admin.,married,secondary,1358,Medium Balance,yes,no,no,cellular,may,14,80,4,4-5 Contacts,-1,0,unknown,No
31,30-39,management,married,tertiary,216,Low Balance,no,no,no,cellular,jul,22,47,1,1 Contact,-1,0,unknown,No
27,18-29,blue-collar,single,secondary,317,Low Balance,yes,no,no,unknown,may,20,16,10,6+ Contacts,-1,0,unknown,No
31,30-39,blue-collar,single,primary,2369,Medium Balance,yes,no,no,cellular,may,18,87,1,1 Contact,-1,0,unknown,No
36,30-39,admin.,divorced,tertiary,125,Low Balance,yes,no,no,unknown,may,26,172,1,1 Contact,-1,0,unknown,No
44,40-49,blue-collar,married,primary,6,Low Balance,no,no,no,cellular,jul,10,338,9,6+ Contacts,-1,0,unknown,No
34,30-39,blue-collar,married,primary,15841,High Balance,yes,no,no,cellular,apr,20,423,5,4-5 Contacts,-1,0,unknown,No
32,30-39,housemaid,married,primary,51,Low Balance,yes,no,no,cellular,may,12,324,1,1 Contact,-1,0,unknown,No
52,50-59,management,married,secondary,0,Zero Balance,yes,yes,no,unknown,may,27,62,13,6+ Contacts,-1,0,unknown,No
60,60+,retired,divorced,primary,-79,Negative Balance,yes,yes,no,cellular,jan,29,192,1,1 Contact,-1,0,unknown,No
30,30-39,services,single,secondary,1881,Medium Balance,no,yes,no,unknown,jun,26,29,1,1 Contact,-1,0,unknown,No
48,40-49,blue-collar,married,primary,456,Low Balance,yes,yes,no,unknown,may,19,289,1,1 Contact,-1,0,unknown,No
39,30-39,management,married,primary,1873,Medium Balance,no,no,no,unknown,jun,9,161,2,2-3 Contacts,-1,0,unknown,No
59,50-59,management,divorced,tertiary,0,Zero Balance,yes,no,no,cellular,jul,31,52,8,6+ Contacts,-1,0,unknown,No
42,40-49,admin.,married,secondary,445,Low Balance,yes,no,no,unknown,may,7,202,2,2-3 Contacts,-1,0,unknown,No
77,60+,retired,married,secondary,2123,Medium Balance,no,no,no,telephone,feb,4,141,4,4-5 Contacts,-1,0,unknown,No
29,18-29,technician,married,secondary,767,Low Balance,yes,no,no,cellular,feb,5,253,1,1 Contact,-1,0,unknown,No
49,40-49,technician,divorced,secondary,229,Low Balance,no,no,no,cellular,aug,8,219,2,2-3 Contacts,-1,0,unknown,No
57,50-59,retired,married,secondary,3783,Medium Balance,yes,no,no,unknown,jun,6,198,3,2-3 Contacts,-1,0,unknown,No
37,30-39,blue-collar,married,secondary,140,Low Balance,yes,yes,no,cellular,may,7,490,1,1 Contact,-1,0,unknown,No
35,30-39,technician,married,secondary,6,Low Balance,yes,no,no,cellular,may,11,204,2,2-3 Contacts,348,2,failure,No
63,60+,retired,divorced,secondary,859,Low Balance,no,no,no,cellular,feb,13,92,1,1 Contact,-1,0,unknown,No
37,30-39,technician,married,secondary,261,Low Balance,no,no,no,cellular,aug,29,301,4,4-5 Contacts,-1,0,unknown,No
37,30-39,services,married,secondary,50,Low Balance,yes,no,no,unknown,may,8,352,3,2-3 Contacts,-1,0,unknown,No
52,50-59,admin.,married,secondary,-462,Negative Balance,yes,no,no,cellular,feb,9,172,5,4-5 Contacts,-1,0,unknown,No
60,60+,retired,married,secondary,0,Zero Balance,no,no,no,cellular,aug,5,143,3,2-3 Contacts,-1,0,unknown,No
36,30-39,technician,married,secondary,283,Low Balance,yes,yes,no,unknown,jun,27,56,2,2-3 Contacts,-1,0,unknown,No
48,40-49,self-employed,married,secondary,91,Low Balance,no,no,no,cellular,aug,21,136,8,6+ Contacts,-1,0,unknown,No
47,40-49,entrepreneur,married,tertiary,0,Zero Balance,no,no,no,telephone,nov,18,103,2,2-3 Contacts,-1,0,unknown,No
56,50-59,management,divorced,tertiary,442,Low Balance,no,no,no,unknown,may,28,77,3,2-3 Contacts,-1,0,unknown,No
45,40-49,blue-collar,married,secondary,0,Zero Balance,no,no,no,cellular,jul,30,25,2,2-3 Contacts,-1,0,unknown,No
53,50-59,housemaid,married,secondary,1182,Medium Balance,yes,no,no,cellular,sep,7,82,1,1 Contact,293,1,failure,No
56,50-59,blue-collar,married,secondary,316,Low Balance,yes,no,no,unknown,may,19,27,1,1 Contact,-1,0,unknown,No
59,50-59,technician,married,secondary,316,Low Balance,no,no,no,cellular,aug,14,200,4,4-5 Contacts,-1,0,unknown,No
34,30-39,management,married,tertiary,402,Low Balance,no,no,no,cellular,may,26,147,1,1 Contact,-1,0,unknown,No
45,40-49,unemployed,single,primary,8725,High Balance,no,no,no,cellular,jul,8,286,2,2-3 Contacts,-1,0,unknown,No
32,30-39,technician,married,unknown,102,Low Balance,yes,no,no,unknown,may,21,12,11,6+ Contacts,-1,0,unknown,No
60,60+,self-employed,married,secondary,0,Zero Balance,no,no,no,unknown,jun,6,97,1,1 Contact,-1,0,unknown,No
54,50-59,blue-collar,divorced,secondary,615,Low Balance,no,yes,no,cellular,nov,20,230,1,1 Contact,-1,0,unknown,No
41,40-49,services,married,secondary,0,Zero Balance,yes,no,no,unknown,may,5,114,2,2-3 Contacts,-1,0,unknown,No
44,40-49,blue-collar,married,secondary,3060,Medium Balance,yes,no,no,cellular,apr,20,87,2,2-3 Contacts,151,3,failure,No
40,40-49,technician,married,secondary,990,Low Balance,yes,no,no,cellular,feb,6,252,3,2-3 Contacts,-1,0,unknown,No
40,40-49,services,divorced,primary,1937,Medium Balance,yes,no,no,unknown,jun,2,86,1,1 Contact,-1,0,unknown,No
29,18-29,technician,married,secondary,428,Low Balance,no,no,no,cellular,jul,14,131,4,4-5 Contacts,-1,0,unknown,No
28,18-29,technician,married,secondary,655,Low Balance,yes,no,no,unknown,may,9,179,2,2-3 Contacts,-1,0,unknown,No
35,30-39,management,married,tertiary,16,Low Balance,no,no,no,cellular,nov,19,185,1,1 Contact,-1,0,unknown,No
33,30-39,management,married,tertiary,2044,Medium Balance,yes,no,no,cellular,may,15,102,3,2-3 Contacts,177,1,failure,No
33,30-39,management,single,tertiary,20,Low Balance,no,no,no,cellular,aug,21,329,2,2-3 Contacts,-1,0,unknown,No
50,50-59,retired,married,primary,29,Low Balance,no,no,no,unknown,jun,20,135,5,4-5 Contacts,-1,0,unknown,No
56,50-59,management,married,primary,-155,Negative Balance,yes,no,no,cellular,nov,17,282,1,1 Contact,-1,0,unknown,No
37,30-39,management,single,tertiary,340,Low Balance,no,no,no,cellular,aug,11,90,4,4-5 Contacts,-1,0,unknown,No
53,50-59,technician,married,secondary,1776,Medium Balance,no,no,no,unknown,jun,18,443,7,6+ Contacts,-1,0,unknown,No
27,18-29,blue-collar,single,secondary,23,Low Balance,no,no,no,cellular,feb,26,590,2,2-3 Contacts,-1,0,unknown,No
46,40-49,technician,married,secondary,863,Low Balance,yes,no,no,cellular,feb,3,67,3,2-3 Contacts,-1,0,unknown,No
36,30-39,blue-collar,divorced,secondary,7051,High Balance,no,yes,no,cellular,jul,15,106,13,6+ Contacts,-1,0,unknown,No
37,30-39,admin.,married,secondary,1049,Medium Balance,no,no,no,cellular,jul,31,126,5,4-5 Contacts,-1,0,unknown,No
28,18-29,admin.,married,tertiary,174,Low Balance,yes,yes,no,cellular,feb,11,56,1,1 Contact,184,2,failure,No
40,40-49,blue-collar,married,primary,137,Low Balance,no,yes,no,cellular,jul,10,214,1,1 Contact,-1,0,unknown,No
48,40-49,blue-collar,married,primary,783,Low Balance,no,yes,no,cellular,aug,6,90,2,2-3 Contacts,-1,0,unknown,No
46,40-49,services,married,primary,116,Low Balance,yes,no,no,cellular,may,18,267,4,4-5 Contacts,341,3,failure,No
39,30-39,technician,married,primary,2118,Medium Balance,yes,no,no,cellular,apr,17,266,2,2-3 Contacts,-1,0,unknown,No
37,30-39,management,single,tertiary,10269,High Balance,yes,no,no,cellular,may,18,28,2,2-3 Contacts,-1,0,unknown,No
26,18-29,admin.,single,secondary,141,Low Balance,yes,no,no,cellular,may,18,19,4,4-5 Contacts,349,6,other,No
35,30-39,blue-collar,divorced,primary,13,Low Balance,no,yes,no,cellular,jul,9,364,1,1 Contact,-1,0,unknown,No
37,30-39,management,single,tertiary,0,Zero Balance,no,no,no,cellular,jul,7,643,3,2-3 Contacts,-1,0,unknown,No
32,30-39,entrepreneur,married,secondary,1996,Medium Balance,yes,no,no,cellular,nov,18,271,1,1 Contact,-1,0,unknown,No
31,30-39,admin.,single,secondary,1129,Medium Balance,yes,no,no,cellular,may,18,145,3,2-3 Contacts,-1,0,unknown,No
36,30-39,housemaid,single,tertiary,561,Low Balance,no,no,no,unknown,jun,6,274,2,2-3 Contacts,-1,0,unknown,No
36,30-39,management,married,tertiary,539,Low Balance,no,no,no,cellular,aug,11,176,1,1 Contact,-1,0,unknown,No
38,30-39,services,married,secondary,-349,Negative Balance,yes,no,no,cellular,apr,20,111,2,2-3 Contacts,328,5,failure,No
45,40-49,admin.,married,secondary,6971,High Balance,no,no,no,cellular,may,22,119,1,1 Contact,-1,0,unknown,No
58,50-59,housemaid,married,tertiary,497,Low Balance,no,no,no,unknown,jun,11,138,5,4-5 Contacts,-1,0,unknown,No
34,30-39,management,married,tertiary,362,Low Balance,yes,no,no,unknown,may,30,38,3,2-3 Contacts,-1,0,unknown,No
51,50-59,blue-collar,married,primary,4497,Medium Balance,yes,no,no,unknown,may,15,276,3,2-3 Contacts,-1,0,unknown,No
38,30-39,technician,single,tertiary,2496,Medium Balance,no,no,no,unknown,jun,17,193,1,1 Contact,-1,0,unknown,No
73,60+,retired,married,secondary,2850,Medium Balance,no,no,no,cellular,oct,8,512,1,1 Contact,144,7,failure,No
57,50-59,technician,married,primary,0,Zero Balance,no,no,no,unknown,jun,5,58,8,6+ Contacts,-1,0,unknown,No
45,40-49,management,married,tertiary,1199,Medium Balance,no,no,no,telephone,feb,3,221,2,2-3 Contacts,-1,0,unknown,No
34,30-39,technician,divorced,tertiary,66,Low Balance,no,yes,no,cellular,feb,5,102,1,1 Contact,170,2,failure,No
48,40-49,admin.,married,unknown,3756,Medium Balance,no,no,no,cellular,aug,14,65,10,6+ Contacts,-1,0,unknown,No
39,30-39,blue-collar,single,secondary,1170,Medium Balance,no,no,no,unknown,jun,6,383,1,1 Contact,-1,0,unknown,No
35,30-39,technician,married,tertiary,944,Low Balance,no,no,no,cellular,aug,8,351,2,2-3 Contacts,-1,0,unknown,No
58,50-59,management,divorced,tertiary,50,Low Balance,yes,no,no,unknown,jun,3,109,4,4-5 Contacts,-1,0,unknown,No
36,30-39,management,single,tertiary,171,Low Balance,no,no,no,unknown,jun,17,398,4,4-5 Contacts,-1,0,unknown,No
43,40-49,services,married,secondary,122,Low Balance,yes,no,no,cellular,may,5,355,2,2-3 Contacts,-1,0,unknown,No
34,30-39,blue-collar,divorced,secondary,1780,Medium Balance,yes,no,no,unknown,jun,2,187,9,6+ Contacts,-1,0,unknown,No
52,50-59,technician,married,secondary,136,Low Balance,no,no,no,cellular,aug,28,88,5,4-5 Contacts,-1,0,unknown,No
36,30-39,unknown,married,secondary,179,Low Balance,no,no,no,cellular,aug,8,14,8,6+ Contacts,-1,0,unknown,No
32,30-39,blue-collar,single,secondary,232,Low Balance,no,no,no,unknown,dec,13,232,1,1 Contact,-1,0,unknown,No
23,18-29,student,single,tertiary,82,Low Balance,no,no,no,cellular,may,4,289,4,4-5 Contacts,-1,0,unknown,No
57,50-59,blue-collar,married,primary,630,Low Balance,yes,no,no,unknown,may,29,52,1,1 Contact,-1,0,unknown,No
43,40-49,blue-collar,married,primary,1202,Medium Balance,no,no,yes,unknown,may,30,295,1,1 Contact,-1,0,unknown,No
33,30-39,admin.,single,tertiary,867,Low Balance,yes,no,no,cellular,apr,14,247,1,1 Contact,-1,0,unknown,No
45,40-49,management,divorced,tertiary,6200,High Balance,no,no,no,cellular,jul,29,103,2,2-3 Contacts,-1,0,unknown,No
31,30-39,admin.,single,secondary,-422,Negative Balance,yes,no,no,cellular,may,18,64,2,2-3 Contacts,329,15,other,No
41,40-49,self-employed,single,unknown,426,Low Balance,yes,no,no,unknown,jun,19,75,1,1 Contact,-1,0,unknown,No
47,40-49,management,divorced,tertiary,107,Low Balance,no,no,no,unknown,may,15,246,1,1 Contact,-1,0,unknown,No
39,30-39,services,divorced,secondary,-96,Negative Balance,yes,yes,yes,telephone,may,12,38,6,6+ Contacts,-1,0,unknown,No
47,40-49,blue-collar,married,secondary,581,Low Balance,yes,no,no,cellular,aug,26,79,6,6+ Contacts,-1,0,unknown,No
57,50-59,technician,married,secondary,402,Low Balance,yes,no,no,unknown,may,6,153,3,2-3 Contacts,-1,0,unknown,No
52,50-59,blue-collar,married,secondary,555,Low Balance,yes,no,no,cellular,may,12,314,2,2-3 Contacts,-1,0,unknown,No
45,40-49,admin.,married,secondary,67,Low Balance,no,no,no,cellular,feb,5,326,2,2-3 Contacts,-1,0,unknown,No
42,40-49,management,married,tertiary,72,Low Balance,yes,no,no,cellular,apr,20,124,2,2-3 Contacts,348,3,failure,No
32,30-39,self-employed,married,secondary,1942,Medium Balance,yes,no,no,unknown,may,30,84,9,6+ Contacts,-1,0,unknown,No
31,30-39,technician,single,secondary,373,Low Balance,no,no,no,cellular,aug,22,346,5,4-5 Contacts,-1,0,unknown,No
25,18-29,blue-collar,single,secondary,84,Low Balance,yes,no,no,cellular,may,18,6,2,2-3 Contacts,-1,0,unknown,No
30,30-39,technician,married,secondary,394,Low Balance,no,no,no,cellular,aug,22,216,13,6+ Contacts,-1,0,unknown,No
33,30-39,blue-collar,married,primary,925,Low Balance,no,no,no,cellular,nov,20,884,3,2-3 Contacts,-1,0,unknown,No
29,18-29,blue-collar,married,secondary,0,Zero Balance,yes,no,no,cellular,may,11,116,6,6+ Contacts,-1,0,unknown,No
55,50-59,retired,married,secondary,6690,High Balance,no,no,no,cellular,apr,30,534,1,1 Contact,-1,0,unknown,No
51,50-59,admin.,married,secondary,4178,Medium Balance,yes,no,no,unknown,may,30,556,1,1 Contact,-1,0,unknown,No
68,60+,retired,married,secondary,20723,High Balance,yes,no,no,cellular,apr,28,318,2,2-3 Contacts,-1,0,unknown,No
29,18-29,services,single,secondary,887,Low Balance,no,no,no,cellular,feb,4,343,1,1 Contact,-1,0,unknown,No
35,30-39,self-employed,married,secondary,598,Low Balance,yes,no,no,cellular,apr,20,245,1,1 Contact,-1,0,unknown,No
38,30-39,technician,married,secondary,1,Low Balance,yes,no,no,cellular,nov,21,57,5,4-5 Contacts,199,1,success,No
39,30-39,management,divorced,secondary,4314,Medium Balance,yes,no,no,cellular,nov,20,141,4,4-5 Contacts,-1,0,unknown,No
47,40-49,technician,married,tertiary,2155,Medium Balance,no,no,no,unknown,jun,20,178,3,2-3 Contacts,-1,0,unknown,No
22,18-29,management,single,tertiary,760,Low Balance,no,no,no,telephone,dec,7,6,1,1 Contact,-1,0,unknown,No
44,40-49,admin.,married,secondary,1248,Medium Balance,yes,yes,no,cellular,may,8,428,3,2-3 Contacts,-1,0,unknown,No
38,30-39,technician,single,tertiary,5122,High Balance,yes,no,no,cellular,nov,20,370,1,1 Contact,184,1,failure,No
56,50-59,services,divorced,secondary,191,Low Balance,no,no,no,cellular,jul,23,335,3,2-3 Contacts,-1,0,unknown,No
56,50-59,management,married,secondary,230,Low Balance,no,no,no,unknown,may,9,73,4,4-5 Contacts,-1,0,unknown,No
54,50-59,management,divorced,tertiary,7010,High Balance,no,no,no,cellular,mar,11,275,2,2-3 Contacts,-1,0,unknown,No
39,30-39,services,married,secondary,1970,Medium Balance,yes,no,no,unknown,jun,8,30,1,1 Contact,404,2,success,No
36,30-39,blue-collar,married,secondary,3935,Medium Balance,yes,yes,no,unknown,may,27,220,6,6+ Contacts,-1,0,unknown,No
42,40-49,admin.,married,secondary,437,Low Balance,yes,no,no,cellular,aug,11,120,3,2-3 Contacts,190,1,failure,No
51,50-59,technician,divorced,secondary,2323,Medium Balance,yes,yes,no,cellular,aug,18,151,10,6+ Contacts,-1,0,unknown,No
32,30-39,management,married,tertiary,2213,Medium Balance,no,no,no,cellular,jan,29,125,2,2-3 Contacts,154,7,failure,No
31,30-39,management,married,tertiary,84,Low Balance,no,yes,no,unknown,jul,1,143,1,1 Contact,-1,0,unknown,No
23,18-29,technician,single,secondary,4545,Medium Balance,no,no,no,cellular,jun,3,200,1,1 Contact,-1,0,unknown,No
21,18-29,student,single,unknown,200,Low Balance,no,no,no,unknown,jun,1,8,1,1 Contact,-1,0,unknown,No
45,40-49,admin.,single,secondary,206,Low Balance,yes,no,no,unknown,may,5,193,1,1 Contact,-1,0,unknown,No
51,50-59,technician,married,secondary,2937,Medium Balance,no,no,no,telephone,nov,21,30,3,2-3 Contacts,-1,0,unknown,No
36,30-39,unemployed,single,tertiary,221,Low Balance,no,no,no,cellular,feb,3,225,4,4-5 Contacts,-1,0,unknown,No
56,50-59,blue-collar,married,secondary,1521,Medium Balance,yes,yes,no,cellular,nov,21,19,2,2-3 Contacts,179,3,other,No
41,40-49,technician,married,secondary,102,Low Balance,yes,yes,no,unknown,may,14,387,9,6+ Contacts,-1,0,unknown,No
57,50-59,retired,married,secondary,519,Low Balance,yes,no,no,unknown,jun,3,393,3,2-3 Contacts,-1,0,unknown,No
55,50-59,blue-collar,married,secondary,660,Low Balance,no,no,no,unknown,jun,5,348,1,1 Contact,-1,0,unknown,No
34,30-39,management,divorced,tertiary,500,Low Balance,yes,no,no,unknown,may,29,399,1,1 Contact,-1,0,unknown,No
32,30-39,admin.,married,secondary,1661,Medium Balance,yes,no,no,cellular,feb,5,76,1,1 Contact,209,2,failure,No
41,40-49,blue-collar,single,unknown,961,Low Balance,yes,no,no,unknown,may,29,117,1,1 Contact,-1,0,unknown,No
32,30-39,admin.,divorced,secondary,-273,Negative Balance,yes,no,no,cellular,may,5,64,1,1 Contact,-1,0,unknown,No
